PuzzleId,FEN,Moves,Rating,RatingDeviation,Popularity,NbPlays,Themes,GameUrl,OpeningTags
00bpH,8/5p2/pq5p/1p5k/6B1/6P1/P6P/2Q4K b - - 0 36,h5g4 c1f4 g4h5 f4f5,1893,76,64,550,endgame mate mateIn2 queenEndgame short,https://lichess.org/vVLXcQQI/black#72,
017qV,2Q5/1p4pk/p6p/2P5/P5KP/1q4P1/8/8 w - - 2 52,c5c6 b3a4 g4h3 a4c6,1877,76,91,626,crushing endgame queenEndgame short,https://lichess.org/e3kBUIph#103,
02EM7,2q5/4Q3/4p1k1/3p2P1/p2Pp3/4P3/5PK1/8 b - - 0 52,a4a3 e7f6 g6h7 g5g6 h7h6 g6g7 h6h7 f6f8,1809,76,96,5424,advancedPawn crushing discoveredAttack discoveredCheck endgame exposedKing queenEndgame veryLong,https://lichess.org/HgMPoAiy/black#104,
02H8O,8/p7/3Pk3/1p2P2q/2p5/6Q1/PP4PK/8 w - - 5 56,g3h3 h5h3 h2h3 b5b4 h3g4 c4c3,1720,74,95,1232,crushing endgame long queenEndgame quietMove,https://lichess.org/8N1kOgDV#111,
02Mby,3k4/pQ6/2p2p2/2Pqp3/8/6P1/5PKP/8 w - - 1 35,g2h3 d5d7 b7d7 d8d7 h3g4 a7a5,1772,74,94,7217,crushing defensiveMove endgame long queenEndgame,https://lichess.org/5tryfihO#69,
02gDi,5Q2/8/p3p1kP/8/3p2P1/4q1K1/P7/8 w - - 5 49,g3h4 e3h6 f8h6 g6h6,1694,76,49,85,crushing endgame queenEndgame short,https://lichess.org/oyDzPtFl#97,
02zMY,6k1/1p3p2/2p2Q2/2Pp1K2/1P1P1p2/8/6qP/8 b - - 5 37,g2g6 f6g6 f7g6 f5f4,1668,75,92,2367,crushing endgame master queenEndgame short,https://lichess.org/AN93HtvD/black#74,
02zzr,3q3k/1p4p1/p1p5/2P2pQP/PP3P1K/8/8/8 b - - 0 46,d8f6 g5f6 g7f6 h5h6 h8g8 h4h5,1640,78,93,217,crushing defensiveMove endgame long queenEndgame,https://lichess.org/eLZ0Fnr7/black#92,
037GX,5Q2/7p/6p1/7k/6P1/P3q2P/1P5K/3q4 b - - 0 48,h5h4 f8f6 e3g5 f6f2,1625,76,91,2877,endgame mate mateIn2 queenEndgame short,https://lichess.org/nyy0wtwg/black#96,
039P4,8/7Q/p1q2pp1/1p3k1p/1Pp2P2/P3PP2/6KP/8 w - - 1 36,h7h6 c4c3 e3e4 f5e6 f4f5 g6f5,1602,76,90,2196,crushing endgame long queenEndgame,https://lichess.org/0RQbhXGt#71,
