PuzzleId,FEN,Moves,Rating,RatingDeviation,Popularity,NbPlays,Themes,GameUrl,OpeningTags
00QyM,8/3k4/1pp3p1/4Pp1p/2PK1P1P/pP6/P7/8 b - - 1 35,d7e6 b3b4 e6e7 b4b5 c6b5 c4b5,2131,81,91,1487,crushing endgame long pawnEndgame quietMove zugzwang,https://lichess.org/DcRRuwOx/black#70,
00SiY,8/8/3p2N1/3Pp1n1/4Pp1p/3k1P1P/6K1/8 w - - 8 57,g6h4 d3e2 h4f5 g5f3,2111,80,91,2580,crushing endgame knightEndgame master short zugzwang,https://lichess.org/nqOd6mWK#113,
00gy1,8/1p6/8/3kp2p/4p1p1/4K1P1/PP4PP/8 w - - 0 36,h2h4 b7b5 a2a3 d5c4 e3e4 c4b3,1993,99,23,25,crushing endgame long pawnEndgame quietMove zugzwang,https://lichess.org/E5BBvr3Q#71,
01F65,8/8/8/8/8/3K1p1k/5P2/8 b - - 3 63,h3h2 d3e4 h2g2 e4e3,1907,76,91,285,crushing endgame pawnEndgame short zugzwang,https://lichess.org/2vUQQCwY/black#126,
01e8j,8/6k1/4r1p1/7p/4RP1P/5KP1/8/8 b - - 0 39,e6e4 f3e4 g7f6 f4f5 g6f5 e4f4,2030,82,80,50,crushing endgame long zugzwang,https://lichess.org/oIBGbrtd/black#78,
01jKd,8/8/2p3p1/p1k4p/P3Pp1P/3K1P2/8/8 b - - 1 41,c5b4 e4e5 b4c5 d3e4,1975,78,79,171225,advantage endgame pawnEndgame quietMove short zugzwang,https://lichess.org/phhI7L7I/black#82,
02Rzn,8/7p/7p/4p2k/4P2P/5KP1/8/8 w - - 1 48,f3g2 h5g4 g2f2 g4h3 f2f3 h6h5 f3f2 h3h2,1947,78,91,877,crushing endgame pawnEndgame quietMove veryLong zugzwang,https://lichess.org/Ta7npLSD#95,
02U1f,8/8/pp1k1pp1/3P1p1p/PP1K1P2/6P1/6P1/8 b - - 1 35,g6g5 d4c4 b6b5 a4b5 a6b5 c4b5,2160,98,80,39,crushing endgame long pawnEndgame zugzwang,https://lichess.org/AozXKIwp/black#70,
031jj,8/8/1p3p1k/p1rR1P2/4K3/1P6/P7/8 b - - 1 50,c5d5 e4d5 b6b5 d5e6 h6g5 a2a3 b5b4 a3a4 g5f4 e6f6,2032,141,75,13,crushing endgame quietMove veryLong zugzwang,https://lichess.org/CaYI3n2q/black#100,
037Ap,8/8/2p2k2/p5p1/Pp1P1pP1/1P3K1P/8/8 w - - 0 37,h3h4 g5h4 f3f4 f6g6,2007,82,92,739,crushing defensiveMove endgame pawnEndgame short zugzwang,https://lichess.org/r2sVpPrv#73,
03LjM,8/3k4/1pp4p/p5pP/P1PK2P1/1P6/8/8 b - - 1 39,d7d6 c4c5 b6c5 d4c4 d6e7 c4c5,1957,77,92,206,crushing endgame long pawnEndgame zugzwang,https://lichess.org/R84Fivaq/black#78,
03RBY,8/5p2/3kp1p1/p1p3P1/2P1KP2/1P6/8/8 b - - 2 39,e6e5 f4f5 a5a4 b3a4 g6f5 e4f5,2100,75,85,318,crushing endgame long pawnEndgame zugzwang,https://lichess.org/0fgU1SDD/black#78,
