PuzzleId,FEN,Moves,Rating,RatingDeviation,Popularity,NbPlays,Themes,GameUrl,OpeningTags
017qg,8/5R1P/3k2p1/4p3/4P1P1/8/p4p1K/r7 w - - 0 46,h7h8q a1h1 h2h1 a2a1q h1g2 a1g1,1814,79,93,821,advancedPawn attraction crushing endgame exposedKing long promotion queenRookEndgame,https://lichess.org/n2AOBjIy#91,
01Epj,5r2/1p2Q3/8/pk3rK1/5P2/3P3P/8/8 w - - 2 46,g5g6 f8f6 e7f6 f5f6 g6f6 a5a4 f4f5 a4a3 f6g6 a3a2 f5f6 a2a1q,1602,78,93,1241,advancedPawn crushing endgame master masterVsMaster promotion queenRookEndgame quietMove veryLong,https://lichess.org/oXYJR89c#91,
01GcH,8/KP3k2/8/5p2/8/8/1R2p3/2r5 w - - 0 56,b7b8q c1a1 a7b6 e2e1q b8c7 e1e7 c7e7 f7e7,1653,82,93,2215,advancedPawn advantage endgame master promotion queenRookEndgame veryLong,https://lichess.org/j76CnG9Q#111,
01LEM,8/8/p7/1P2kp2/P2q2pp/KR6/1R5P/8 b - - 0 66,a6a5 b5b6 d4d6 a3a2,1670,76,94,1185,crushing endgame queenRookEndgame short,https://lichess.org/HO5OEmwJ/black#132,
01kNt,1rr3k1/5p2/3p2p1/3PP2R/1p6/2p2P2/2Q3PP/6K1 w - - 0 32,h5h4 b4b3 c2c1 b3b2 c1h6 b2b1q g1f2 b8b2 f2g3 b1e1 g3h3 e1h4,1634,78,93,7338,advancedPawn crushing endgame promotion queenRookEndgame veryLong,https://lichess.org/MKPmOKMd#63,
03DWu,4Q3/8/5r1p/P4kp1/8/3r3P/5K2/8 b - - 2 44,f6e6 e8b5 f5e4 b5c4 d3d4 c4e6,1825,75,97,7176,crushing endgame fork long queenRookEndgame,https://lichess.org/7t8O0LmX/black#88,
03f2D,8/1r2kp2/8/3Q4/2PKPP2/1r6/8/8 w - - 3 49,c4c5 b7d7 d5d7 e7d7,1795,75,86,125,crushing endgame pin queenRookEndgame short,https://lichess.org/cFEf3Zwc#97,
04XmB,7R/p3q1kp/1p6/3pBp2/3Pp3/PK2P3/1P3P2/8 b - - 0 27,e7e5 h8h7 g7h7 d4e5 d5d4 e3d4,1776,75,90,181,crushing endgame intermezzo long queenRookEndgame,https://lichess.org/3QtZewzm/black#54,
04uxm,2k5/5p2/Q1P2p2/4p3/7p/P6P/6PK/3r1r2 b - - 4 37,c8c7 a6b7 c7d6 b7d7 d6c5 d7d1 f1d1 c6c7 d1d6 c7c8q,1731,79,93,9697,advancedPawn crushing endgame exposedKing promotion queenRookEndgame sacrifice veryLong,https://lichess.org/HzZ5XjzK/black#74,
05mlX,8/pkpR2R1/1p6/8/8/P3p2P/1q4PK/8 b - - 1 37,b2c2 d7c7 c2c7 g7c7 b7c7 h2g3,1836,83,83,54,crushing defensiveMove endgame fork long queenRookEndgame,https://lichess.org/XUvrgs1l/black#74,
06Cwn,8/6k1/1P1Q1pp1/8/5P2/4K1r1/4R3/5r2 w - - 5 63,e3d4 f1d1 d4c5 g3c3 c5b4 d1d6 b4c3 d6b6,1877,81,93,2644,advantage endgame queenRookEndgame veryLong,https://lichess.org/9kyWT7Ge#125,
07bz0,1q6/8/2pPR3/p1P2kpp/P1K5/3R4/8/8 w - - 6 58,d3b3 b8b3 c4b3 f5e6,1667,80,74,45,crushing endgame master queenRookEndgame short,https://lichess.org/NUjBW497#115,
