PuzzleId,FEN,Moves,Rating,RatingDeviation,Popularity,NbPlays,Themes,GameUrl,OpeningTags
000h0,5rk1/p5p1/3bpr1p/1Pp4q/3pR3/1P1Q1N2/P4PPP/4R1K1 w - - 4 22,e4e6 f6f3 g2f3 h5h2 g1f1 h2h3 f1e2 h3e6,2071,76,89,191,advantage interference kingsideAttack middlegame veryLong,https://lichess.org/OWe6M5dF#43,
01aM3,2k4r/B1p2p2/1p1b1pb1/P6p/1PB1P1P1/2P2Q1P/1q1r1PK1/R6R w - - 1 23,a5b6 d2f2 f3f2 g6e4 g2g1 b2a1,2023,76,87,124,advantage deflection fork interference long middlegame pin sacrifice,https://lichess.org/EGpArMRn#45,
04RN4,3r1r2/2pkq1bp/Q1ppb1p1/4p1P1/2N1P2P/2P1B3/1P3P2/1K1R3R b - - 2 24,d8a8 c4b6 c7b6 a6b7 d7e8 b7a8,1902,74,86,244,advantage interference long middlegame sacrifice,https://lichess.org/YfW1YA4q/black#48,
04fmN,r1b4r/pp1pkp2/3Npnp1/1B2Q2p/4N2P/5q2/PPP5/2KR4 b - - 1 22,f6e4 d6c8 a8c8 d1d7 e7f8 e5h8,1918,91,33,42,discoveredAttack interference long mate mateIn3 middlegame,https://lichess.org/ozKAiDwP/black#44,
05WyJ,3q1rk1/5ppp/p1np1b2/1r6/2N1PQ2/1P3N2/P4PPP/R4RK1 w - - 3 21,c4d6 f6e5 f3e5 d8d6 f1d1 d6e5,2016,76,90,619,advantage fork interference intermezzo long middlegame,https://lichess.org/VWsj8gtu#41,
06fXM,6k1/pp4pp/4p3/3p4/3P2Q1/1P5P/P1q1KPP1/8 w - - 1 25,e2f3 c2d3 f3f4 d3d4,2090,74,88,232,crushing endgame interference queenEndgame short,https://lichess.org/yJCxbDnA#49,
08TEy,2k1r3/1p3p1p/p1p1r3/2P5/8/PQ2B1Pq/4KP1P/3R3R w - - 1 26,b3d3 e6e3 f2e3 h3g2 e2e1 g2h1,1913,75,97,1463,advantage interference long middlegame sacrifice,https://lichess.org/LbW2YM5t#51,
08ct3,7k/p5p1/1b5p/P4Q1P/1P1P4/1q1K4/5P2/6R1 w - - 1 45,d3e4 b3c2 e4f4 c2f2 f4g4 f2g1,2167,75,82,447,crushing endgame fork interference long,https://lichess.org/j5DvEzjB#89,
09lOk,Q7/5pk1/B3p1p1/2p5/4P2K/P4P2/1P4qP/8 w - - 0 38,a8b8 g6g5 h4h5 g2h3 h5g5 f7f6 g5f4 h3h2 f4e3 h2b8,2109,75,69,194,crushing endgame interference master skewer veryLong,https://lichess.org/7bo2Y3Vv#75,
0A0jY,rqb1k2r/3p2p1/p3pp2/1p3P1p/4P1n1/P1N4P/BP2Q1P1/2R2R1K w kq - 1 20,h3g4 h5g4 h1g1 b8h2 g1f2 h2f4 f2e1 f4c1,2119,107,43,43,crushing discoveredAttack discoveredCheck interference kingsideAttack middlegame veryLong,https://lichess.org/lnssEecw#39,
0ATyq,r4rk1/1p3p2/pq4p1/6Q1/P1B3P1/2p5/2b2P1P/2R1R1K1 b - - 4 27,c2a4 e1e6 f7e6 g5g6 g8h8 g6h6,1963,83,80,41,crushing deflection interference long middlegame sacrifice,https://lichess.org/hpd4Zcql/black#54,
0BIew,6rk/p5r1/P2P3p/1B4q1/2P1Qp2/1P5P/5P2/3R3K w - - 1 47,d6d7 g5h5 e4d3 f4f3 d3d6 h5h3 d6h2 h3h2 h1h2 g7g5 d1d5 g5g2 h2h3 g2g1,1966,187,88,19,crushing defensiveMove endgame exposedKing interference master veryLong,https://lichess.org/tqT7CwEi#93,
0BmTF,5rk1/3p3p/2pP2B1/1r6/p2q1B1P/Pb4Q1/1P5K/2R5 b - - 0 42,d4f4 g6f7 g8f7 g3f4,1962,75,85,146,attraction crushing discoveredCheck doubleCheck interference intermezzo middlegame short,https://lichess.org/uxQYhOjI/black#84,
0C50u,3rr1k1/pp2qp1p/1npR1bp1/8/4P3/1PN2NP1/P1P1QP1P/2KR4 w - - 0 19,d6d8 e7a3 c1d2 e8d8 d2e1 f6c3,2003,75,95,10986,crushing interference intermezzo long middlegame queensideAttack,https://lichess.org/rHqdlstz#37,Pirc_Defense Pirc_Defense_Other_variations
0DqSn,4Rr1k/b5pp/p1q2p2/1p6/1P3P2/PB6/1B2QnPP/4R2K w - - 1 30,h1g1 f2e4 g1f1 f8e8,1969,74,85,1330,advantage discoveredAttack discoveredCheck interference middlegame short,https://lichess.org/1DmBSIpr#59,
0EO68,2r1k2r/5pp1/p3p2p/6q1/PpnPP3/3Q4/1PB2P1P/1R3R1K b k - 2 21,c4d2 f2f4 g5f6 d3d2,2043,75,93,1516,crushing interference master masterVsMaster middlegame short,https://lichess.org/ljXJo2GK/black#42,
0F2aD,2kr1b1r/p2n1ppp/8/B3N3/2BP1n2/8/P1P2PbP/RN3RK1 w - - 0 18,f1d1 d7e5 c4a6 c8b8 b1d2 d8d4,1924,78,91,388,advantage interference long middlegame,https://lichess.org/DV5gSkC5#35,Bishops_Opening Bishops_Opening_Berlin_Defense
0FY9t,3r1rk1/Q3bppp/4p3/1p4q1/1PN1P3/P2p1P2/1B4PP/2R2K1R w - - 0 21,c4a5 e7f6 a7f2 d3d2 c1d1 f6b2,2198,101,74,33,advancedPawn advantage interference long middlegame,https://lichess.org/ZIrqW1yo#41,
0Hl1I,r1b2r1k/2q3p1/p2b4/8/4QpP1/5N1P/PPP5/2KR2R1 w - - 0 25,e4a8 c8b7 a8a7 b7f3 a7c7 d6c7,2174,76,84,173,advantage interference long middlegame,https://lichess.org/g83majRi#49,
0Hvsx,1r5r/pp1qppk1/5npp/2p1P3/2B5/3P4/P1P1NPQ1/1R4K1 b - - 0 21,f6g4 e5e6 d7d6 g2g4,1962,203,100,14,equality interference middlegame short,https://lichess.org/ezpJ4AAi/black#42,
0KLkD,r1bqkb1r/pp1n2pp/2n1p3/3pP1pQ/3P4/8/PPB2PPP/RNB1K2R b KQkq - 1 10,g7g6 c2g6 h7g6 h5g6 e8e7 c1g5,2054,74,94,16595,crushing exposedKing interference long opening,https://lichess.org/M3u5LxJx/black#20,Sicilian_Defense Sicilian_Defense_Old_Sicilian
0KXou,r6r/pk1p1p2/b1pq3p/Q5p1/8/6P1/2P2KBP/1R6 b - - 11 28,a6b5 a5b5 b7c7 b5b7 c7d8 b7a8,1995,74,92,606,crushing interference long middlegame pin,https://lichess.org/Ctu7HQkS/black#56,
0LqbZ,7r/r2kpQ1p/q2p2n1/2n2RP1/1pNN4/1P6/P1P1P3/1K1R4 w - - 6 32,e2e4 a6a2 b1c1 a2a1 c1d2 a1d4,1906,77,91,359,advantage interference long middlegame queensideAttack,https://lichess.org/Kkme74ax#63,
0Mbgh,4r3/1pp3p1/p3p1k1/8/3pR3/5r2/PPP1KP2/7R b - - 0 33,e8f8 e4g4 g6f7 e2f3,1927,74,88,763,crushing endgame interference rookEndgame short,https://lichess.org/5xXwG4lP/black#66,
0P1vH,5k2/1br3p1/4p1R1/3pqp2/1pp5/4P3/PPB5/1K5Q b - - 0 32,e5e3 h1h8 f8e7 g6g7 e7d6 h8d8 d6e5 d8c7,1965,76,91,2056,crushing deflection endgame interference veryLong,https://lichess.org/Fu2JO1Xd/black#64,
0PG0S,rnbqk2r/1p1p1pQp/p3p3/8/3N4/P1n5/1PP2PPP/R3KB1R b KQkq - 0 10,e8e7 d4f5 e6f5 g7e5 e7f8 e5h8,2021,75,84,251,crushing fork interference long opening sacrifice,https://lichess.org/ydUXn4dB/black#20,Sicilian_Defense Sicilian_Defense_Kan_Variation
0Qrax,7k/pp1R4/5q1p/2Q3p1/8/4p1P1/PP5P/2R2K2 w - - 1 33,f1e1 f6f2 e1d1 e3e2 d1c2 f2c5,2149,77,35,66,advancedPawn crushing discoveredAttack endgame exposedKing interference long,https://lichess.org/PxsduBgp#65,
0Qt5o,3rr1k1/pb3q2/1pn5/2p2B2/P1Ppp3/3P3Q/1P5K/R2R4 b - - 1 35,c6e5 d1g1 g8f8 h3h8 f8e7 h8e5,1915,77,93,772,advantage exposedKing interference kingsideAttack long master middlegame,https://lichess.org/LYxVNssU/black#70,
0Qxtn,r2q1rk1/pB2b1pp/5R2/2p1p3/2P5/2Nb4/PP4PP/R1BQ2K1 b - - 0 15,f8f6 b7d5 g8h8 d1d3,2119,81,86,215,advantage fork interference master masterVsMaster middlegame short,https://lichess.org/h56IpFpC/black#30,Sicilian_Defense Sicilian_Defense_Kramnik_Variation
0R4R5,8/5pNk/3p2rp/1pp1n3/3pP3/1P5q/P2Q1RP1/4R1K1 w - - 0 32,g7f5 g6g2 f2g2 e5f3 g1f2 f3d2,2008,81,92,785,crushing fork interference long middlegame sacrifice,https://lichess.org/ZqsXSaOA#63,
0SAtB,Nr6/6p1/2pk1pp1/4p1P1/3pP2K/3P3P/2p2PB1/R7 w - - 0 50,g5f6 b8b1 f6f7 d6e7 a1a7 e7f8 a8c7 f8f7,2127,198,54,7,advantage defensiveMove endgame interference veryLong,https://lichess.org/biZYEBLB#99,
0VCFR,r3r1k1/6p1/1p3p2/pNp1p1q1/P3Q3/1P1P1K2/2P2P2/7R b - - 5 35,f6f5 e4d5 g8f8 h1h8 f8e7 d5e5,2187,88,93,956,crushing endgame interference long,https://lichess.org/iVMWKxMl/black#70,
