PuzzleId,FEN,Moves,Rating,RatingDeviation,Popularity,NbPlays,Themes,GameUrl,OpeningTags
00DdW,5rk1/4bppp/4b3/1p1pPpPP/2pP4/2P5/rqNQKP2/2RRN3 b - - 5 23,e7a3 c1b1 b2b3 b1b3,1693,75,87,780,advantage middlegame short trappedPiece,https://lichess.org/bT7kcwFH/black#46,
00Ksa,8/5p2/5pk1/8/4PP2/6r1/5K2/7R b - - 2 46,g3g4 f2f3 g4g5 f4g5,1852,76,86,99,crushing endgame rookEndgame short trappedPiece,https://lichess.org/WynrZVil/black#92,
00e63,r4r1k/pp4pp/1qpp1b2/4p3/N3P3/3Q4/PPP2PPP/3RR1K1 b - - 3 16,b6d4 d3b3 b7b5 d1d4,1742,77,81,58,advantage discoveredAttack middlegame short trappedPiece,https://lichess.org/9lp8nVz7/black#32,Scotch_Game Scotch_Game_Other_variations
01G5k,8/b6p/P1K2k2/2p3p1/6P1/8/1P3P2/8 b - - 1 49,f6e5 c6b7 e5d6 b7a7 d6c7 b2b3 h7h6 f2f3,1864,74,86,369,bishopEndgame crushing defensiveMove endgame quietMove trappedPiece veryLong zugzwang,https://lichess.org/1wwwMKcH/black#98,
01ctt,8/ppp1kpp1/3b3p/3pn2b/3P1B2/2P4P/PPBN1PP1/5K2 b - - 0 23,e5g6 f4d6 e7d6 g2g4 g6f4 g4h5,1757,75,97,11486,crushing endgame long trappedPiece,https://lichess.org/PpkgBgMQ/black#46,
01gjE,1Q2n1kr/r4ppp/q7/bbB5/4p3/2P1P3/P3NPPP/RN2K2R w KQ - 8 21,c5a7 a5c7 b8a8 b5c6 a8c6 a6c6,1844,142,100,30,equality long middlegame trappedPiece,https://lichess.org/VupKq5vL#41,
01iqw,r3kb1r/1p3pp1/p1p1b3/4p1Bp/4P3/2NQ1PP1/PPP2qBP/R6K b kq - 1 16,f7f6 g5e3 e6c4 e3f2 c4d3 c2d3,1734,76,93,6726,advantage long middlegame trappedPiece,https://lichess.org/4rnErNBz/black#32,Sicilian_Defense Sicilian_Defense_Taimanov_Variation
01q0R,r3k2r/pp1n1pp1/4p1p1/2ppP3/3Pq3/1P3N1P/P1P2KP1/R1Q4R b kq - 3 18,c5d4 h1e1 e4f5 g2g4 f5f3 f2f3,1658,111,62,21,advantage long middlegame trappedPiece,https://lichess.org/kPHFbMCc/black#36,Queens_Pawn_Game Queens_Pawn_Game_Colle_System
01vxD,rn1q1r1k/pbN5/1pp1Qp1p/2Pp2p1/3Pn3/P7/1P2PPPP/R3KBNR w KQ - 1 17,c7a8 b7c8 e6c8 d8c8,1787,75,95,6108,crushing middlegame short trappedPiece,https://lichess.org/daIHjPA3#33,Queens_Gambit_Declined Queens_Gambit_Declined_Normal_Defense
026Br,3r2k1/p3pp1p/2Q3pb/q2rP3/N4P2/P5P1/7P/2R2R1K b - - 0 24,d5d2 c1c5 d2d1 c5a5,1733,74,91,1405,crushing master middlegame short trappedPiece,https://lichess.org/5nmXyKwm/black#48,
02gtK,3r1r2/p3p1kb/1p3p2/3B1Pp1/3Rp1Pp/1QP5/PP4RK/4q3 b - - 5 31,e4e3 d4d1 e1d1 b3d1 h7g8 c3c4,1747,76,89,50,advantage defensiveMove long middlegame trappedPiece,https://lichess.org/Jwn3DneJ/black#62,
03NcI,2r2r1k/pbq1Q1pp/1p1p1n2/8/3P1B2/2P5/PP1n1PPP/1BR1R1K1 w - - 0 18,f4d2 c7c6 f2f3 c8e8 e7f8 e8f8,1760,74,93,2206,advantage long middlegame trappedPiece,https://lichess.org/aINZmSqb#35,Indian_Defense Indian_Defense_Other_variations
