PuzzleId,FEN,Moves,Rating,RatingDeviation,Popularity,NbPlays,Themes,GameUrl,OpeningTags
00h95,7k/Q1p3p1/5p1p/3q4/3Pr3/4P3/P4P1P/1R4K1 w - - 2 26,a7c5 e4g4 g1f1 d5h1 f1e2 h1b1,1746,75,83,98,crushing endgame long skewer,https://lichess.org/awh9vUFg#51,
00l0K,2b5/2p2p2/k7/1qQ1P3/1p6/1N3P2/1PP5/2K5 w - - 3 38,c5c7 b5f1 c1d2 f1f2 d2d3 c8f5 d3c4 f2c2 c4b4 c2c7,1654,74,60,188,crushing deflection endgame skewer veryLong,https://lichess.org/MeKa7kj3#75,
015pp,8/8/8/3pp3/5P1R/r3k3/6K1/8 b - - 0 51,e5f4 h4h3 e3e2 h3a3 d5d4 a3a2,1647,75,85,1329,crushing endgame long rookEndgame skewer,https://lichess.org/gORdjPkR/black#102,
017u3,r2qk2r/4bppp/p3bn2/1p2N3/5B2/2N5/PP3PPP/R2QR1K1 b kq - 1 19,e8g8 e5c6 d8e8 c6e7 e8e7 f4d6 e7d8 d6f8,1725,75,94,9636,advantage kingsideAttack opening skewer veryLong,https://lichess.org/zSJZUzqR/black#38,Caro-Kann_Defense Caro-Kann_Defense_Exchange_Variation
01hL1,3qr1k1/1b3pp1/p2p1b2/1p6/1P2PBQ1/P1pP1P2/B5PP/4R1K1 w - - 0 21,g4g3 f6h4 g3g4 h4e1,1817,75,94,6672,crushing middlegame short skewer,https://lichess.org/jJjiVlE0#41,
01kfz,1r2q1k1/1rR2pp1/1p1np2p/3pN3/3P4/4P2P/PPQ2PP1/2R3K1 w - - 3 27,a2a3 b7c7 c2c7 b8c8 c7d6 c8c1,1631,76,89,325,advantage long middlegame skewer,https://lichess.org/TMQtyOve#53,
02YYe,8/1p2rk2/p3q3/7p/5Q2/P5BP/1P4PK/8 b - - 1 38,e6f6 f4f6 f7f6 g3h4 f6e5 h4e7,1737,77,89,293,attraction crushing endgame exposedKing long skewer,https://lichess.org/1Cp9nWLt/black#76,
036Ga,7r/1p2Rpk1/pP1p2p1/P2P4/2rP4/2p5/2P5/2K2R2 b - - 3 38,c4d4 e7f7 g7h6 f1h1 h6g5 h1h8,1632,77,93,5193,crushing endgame long rookEndgame skewer,https://lichess.org/KkQkXoqf/black#76,
03COV,r4rk1/p2b1ppp/3bp3/3pq3/2pN4/P1P1B1P1/1P1Q1P1P/R4RK1 b - - 0 20,h7h6 e3f4 e5f6 f4d6,1621,76,95,15215,advantage middlegame short skewer,https://lichess.org/q3PiiNYF/black#40,
03HYt,3k4/3r4/6R1/4R2p/1p2P2P/pP1bPK2/r4NP1/8 w - - 0 42,e5h5 d3e2 f3g3 e2h5,1803,75,97,4237,advantage endgame master short skewer,https://lichess.org/dOcMLROR#83,
