PuzzleId,FEN,Moves,Rating,RatingDeviation,Popularity,NbPlays,Themes,GameUrl,OpeningTags
00rqm,2r2r1k/3b3n/p6q/1p1nN3/7P/3P2Q1/PPP2P2/1K4RR b - - 0 30,d7f5 g3g8 f8g8 e5f7,1755,75,96,8554,cornerMate kingsideAttack mate mateIn2 middlegame sacrifice short,https://lichess.org/v9qNACJc/black#60,
02Tdb,r3k2r/1p4b1/pN1p4/2pPq3/2P1PpQ1/8/PP3P2/R3KB2 b Qkq - 0 20,e5b2 g4e6 e8f8 b6d7,1817,81,88,226,cornerMate mate mateIn2 middlegame short,https://lichess.org/jsgM2D7G/black#40,
037lM,r4r1k/5p1p/2p2b1N/P7/4P3/2n5/6RP/6RK b - - 0 33,c3e4 g2g8 f8g8 h6f7,1670,77,93,2478,cornerMate deflection mate mateIn2 middlegame sacrifice short,https://lichess.org/5uxyHi6R/black#66,
03P5a,r1b5/1p1k1R1p/p7/5N2/1B6/3B1q2/PP5P/1K6 b - - 0 32,d7d8 b4a5 b7b6 a5b6 d8e8 f5d6,1885,77,95,1970,cornerMate exposedKing long mate mateIn3 middlegame,https://lichess.org/Nu2Mcc6g/black#64,
03TE2,r4br1/pp1kp3/2p1N2n/3n4/7q/5Q2/P4PP1/3RRK2 b - - 1 30,h6g4 d1d5 c6d5 f3d5 d7e8 e6c7,1719,75,98,2381,cornerMate long mate mateIn3 middlegame,https://lichess.org/UIlWSfZx/black#60,
08HtP,8/6k1/1R5p/5pp1/2BP3n/4PPKP/5P2/r7 w - - 12 36,f3f4 a1g1 g3h2 h4f3,1663,79,94,5805,cornerMate endgame mate mateIn2 short,https://lichess.org/sMyvE7Hk#71,
0Ankb,7r/6p1/3p1k1p/3Qr3/4n3/2P1B2P/PP3PPq/R3RK2 w - - 1 27,e3d4 e4d2,1811,99,81,213,cornerMate mate mateIn1 middlegame oneMove,https://lichess.org/ARCvRa1I#53,
0Ay4I,r4r1k/pp2Np2/3p1N1R/5p2/3p4/8/P5PP/6K1 b - - 0 26,h8g7 e7f5,1692,84,91,816,cornerMate endgame mate mateIn1 oneMove,https://lichess.org/KyXoeZYs/black#52,
0DZXq,Q7/6R1/2Bp4/2n5/5k2/2P1p3/1r2K3/8 w - - 0 50,e2d1 e3e2 d1c1 c5d3,1720,75,97,1520,advancedPawn cornerMate endgame mate mateIn2 short,https://lichess.org/mQyuzYA5#99,
0FW9G,r1b3k1/ppp5/1n3Q1p/8/1nP2PPN/b3r2P/2K5/3R3R w - - 2 28,c2d2 b6c4,1715,88,82,232,cornerMate mate mateIn1 middlegame oneMove,https://lichess.org/cOgmWHcR#55,
0I8mi,r2q1bnr/pp1nk1p1/4p1Qp/3pPN2/3p4/2N5/PPP3PP/R1B1K2R b KQ - 3 13,e6f5 c3d5,1762,78,78,961,cornerMate mate mateIn1 oneMove opening,https://lichess.org/96hYbC6E/black#26,Caro-Kann_Defense Caro-Kann_Defense_Advance_Variation
0KkSF,2rk4/pp2R3/3P4/1bn5/8/P3Bp2/1P3P2/RQ2KB1r w Q - 6 35,b1f5 h1f1 e1d2 c5b3,1765,74,89,341,cornerMate mate mateIn2 middlegame short,https://lichess.org/dU1I1BrS#69,
0M2KR,1k5r/p7/1pQP4/2p1Pn2/8/1N4rq/PP3P2/3RR1K1 w - - 0 29,f2g3 h3h2 g1f1 f5g3,1859,77,93,2130,cornerMate intermezzo mate mateIn2 middlegame short,https://lichess.org/Xqft1mTp#57,
0R8YR,6k1/p1p4R/1bp3pB/4PnN1/8/7P/PPP3PK/3r4 w - - 1 23,g2g4 d1d2 h2h1 f5g3,1795,76,96,10808,cornerMate endgame mate mateIn2 short,https://lichess.org/EaVRgCVO#45,
0XQtq,r1b3R1/p6p/1p2p2k/nr2N3/3P2P1/4P3/PP3P1P/3R2K1 b - - 0 20,c8b7 e5f7,1700,94,74,339,cornerMate mate mateIn1 middlegame oneMove,https://lichess.org/6TqUGENQ/black#40,
0a72g,r6R/pbp1q1p1/1p2pk2/3n1p1Q/3P4/2N5/PPP3PP/5RK1 b - - 5 22,a8h8 c3e4,1772,79,82,613,cornerMate master mate mateIn1 middlegame oneMove pin,https://lichess.org/vIao63A1/black#44,
0as3q,3R4/1pp2p1p/4p1k1/4np1N/1p4PK/1r2P2P/5P2/8 b - - 1 28,h7h6 d8g8 g6h7 h5f6,1757,75,86,380,cornerMate endgame mate mateIn2 short,https://lichess.org/pG4nsmCc/black#56,
0cECw,6R1/6p1/p3Nnk1/8/6P1/1p5K/r6P/8 b - - 0 37,b3b2 g8g7 g6h6 g4g5 h6h5 e6f4,1756,75,79,131,cornerMate endgame exposedKing fork long mate mateIn3,https://lichess.org/dF95mLQ0/black#74,
0d7fV,3k4/1p3Rp1/p5p1/6r1/8/1P4nP/1PR3BK/4r3 w - - 6 31,f7b7 e1h1 g2h1 g3f1,1795,78,73,242,cornerMate endgame master mate mateIn2 sacrifice short,https://lichess.org/XfNgjxyL#61,
0fhrG,2rr1b2/pp3kpp/1qn5/4P2N/1P1P2Q1/P3P2P/6P1/5RK1 b - - 1 24,f7g8 f1f8 g8f8 g4g7 f8e8 h5f6,1735,79,93,625,attraction cornerMate kingsideAttack long mate mateIn3 middlegame,https://lichess.org/HdZsCKI7/black#48,
0ipoR,2kr2r1/2p1qp2/p1p4p/2NpP3/3P1R1P/1QP4b/PP1Nn1P1/R5K1 w - - 8 19,g1h2 g8g2 h2h3 e2f4,1808,75,98,1552,cornerMate mate mateIn2 middlegame short,https://lichess.org/82J5asB2#37,
0mPsR,2R2R2/6p1/6k1/4B2p/5Pn1/3r1KP1/PP6/8 w - - 10 44,f3e4 g4f2,1766,79,75,334,cornerMate endgame master mate mateIn1 oneMove,https://lichess.org/a7uIsMH6#87,
0q2jV,1R6/5Qpk/4pn1p/8/7P/3r4/P1r2PP1/6K1 w - - 1 27,b8b7 c2c1 g1h2 f6g4,1622,75,81,87,cornerMate endgame mate mateIn2 short,https://lichess.org/1kFNlRM2#53,
0qHqi,r2r4/p4kRp/np3B2/2p2p1N/8/8/PPP5/1K6 b - - 3 33,f7f8 f6e7 f8e8 h5f6,1859,94,57,36,cornerMate endgame fork mate mateIn2 short,https://lichess.org/gpjJocjv/black#66,
0qYXX,2k5/pp5p/8/5nN1/2P5/6bP/PP2r1B1/3R2K1 w - - 1 28,g2f3 g3h2 g1f1 f5g3,1630,76,94,2473,cornerMate endgame mate mateIn2 short,https://lichess.org/prfUhYBz#55,
0rMUX,8/6k1/Q3p1p1/7n/2P1P1pP/2P2PK1/Pr1r2B1/6R1 w - - 5 33,g3g4 d2g2 g1g2 b2g2 g4h3 h5f4,1612,75,92,490,cornerMate endgame long mate mateIn3,https://lichess.org/oRbHBvvJ#65,
0s3Pz,r2q1r1k/pp3ppp/4pb1B/4N2P/3Pb1Q1/6R1/PP3PP1/R4K2 b - - 2 19,g7h6 g4g8 f8g8 e5f7,1714,79,93,402,cornerMate deflection kingsideAttack mate mateIn2 middlegame sacrifice short,https://lichess.org/SwsJuAFu/black#38,
0tEPV,6k1/5p2/2p4p/R2b2p1/3P1n2/1P4PP/P1Q1rP1K/8 w - - 1 33,c2d1 e2f2 h2g1 f4h3,1646,75,89,243,cornerMate deflection endgame mate mateIn2 short,https://lichess.org/DW0uHoRI#65,
0vXHr,7k/p5pp/2b1p3/4n1P1/2p2BPP/8/Pr2K3/R4R2 w - - 0 30,e2d1 c6a4 d1c1 e5d3,1718,75,70,84,cornerMate endgame mate mateIn2 short,https://lichess.org/9ElArEbA#59,
10HWD,1R6/p1R2pk1/6pp/8/5B2/3n1PK1/P4P1P/4r3 w - - 1 28,b8b7 e1g1 g3h4 g6g5 f4g5 h6g5 h4h5 d3f4,1720,75,86,264,cornerMate endgame fork mate mateIn4 veryLong,https://lichess.org/muwwuREX#55,
