PuzzleId,FEN,Moves,Rating,RatingDeviation,Popularity,NbPlays,Themes,GameUrl,OpeningTags
1P76M,r4qk1/pb1n3p/1p4p1/1Nb5/2P1n3/1P4P1/PB4BP/R3Q2K w - - 0 20,g2e4 f8f3 e4f3 b7f3,1914,82,87,2422,doubleBishopMate kingsideAttack mate mateIn2 middlegame sacrifice short xRayAttack,https://lichess.org/bzjGWJ3n#39,
1pZe2,r2r3k/3bBBbp/p1p2pp1/4P3/5P2/1P6/P1PQNqPP/3R3K b - - 5 25,d7h3 d2d8 a8d8 d1d8 g7f8 e7f6,2043,86,94,19241,doubleBishopMate kingsideAttack long mate mateIn3 middlegame pin,https://lichess.org/24jjF7td/black#50,
3iMYv,5bk1/7p/bp2RBp1/p2B1p2/3n3P/PP4P1/5PKN/2r5 b - - 1 29,a6b7 e6c6 d4e6 d5e6,2032,85,96,37656,discoveredAttack discoveredCheck doubleBishopMate kingsideAttack master mate mateIn2 middlegame short,https://lichess.org/NA5LUlLn/black#58,
7WMhh,r6k/1p2b2p/p1b1BN2/4B3/8/1P1p3P/P5r1/3n3K b - - 1 41,g2e2 f6e4 e7f6 e5f6,2072,90,96,9410,discoveredAttack discoveredCheck doubleBishopMate master mate mateIn2 middlegame short,https://lichess.org/NlmKfkNC/black#82,
9fMsL,r4rk1/ppp2ppp/3bp3/3Pq3/6bN/PQ4P1/1P1N1PP1/R3KB1R w KQ - 0 16,b3e3 e5e3 f2e3 d6g3,1922,76,100,464,discoveredAttack doubleBishopMate mate mateIn2 middlegame short,https://lichess.org/5lMe43uZ#31,Queens_Pawn_Game Queens_Pawn_Game_London_System
BTIqI,r4k1r/pb3ppp/2B2n2/4pqB1/Q1Pb4/2N3P1/PP3P1P/R2R2K1 w - - 1 16,g5f6 f5f2 g1h1 f2f3 c6f3 b7f3,2048,85,93,161114,doubleBishopMate long mate mateIn3 middlegame sacrifice xRayAttack,https://lichess.org/dByM65lZ#31,Horwitz_Defense Horwitz_Defense_Other_variations
Bu8HO,4r1k1/3qR2p/3p2p1/2pP1rB1/2Bb1Pb1/RP1Q2P1/7P/7K w - - 1 30,e7d7 e8e1 d3f1 g4f3,2104,81,95,1121,doubleBishopMate kingsideAttack mate mateIn2 middlegame pin short,https://lichess.org/roC1G4Kr#59,
DUTya,r1b2bk1/ppnn3p/3p2p1/2P5/1PP1p1Bq/P3Pp1P/1B3PP1/1R1Q1RK1 b - - 0 19,f3g2 d1d5 c7d5 g4e6,2121,81,95,10563,deflection doubleBishopMate kingsideAttack mate mateIn2 middlegame sacrifice short,https://lichess.org/ttVJS6bO/black#38,
DUayU,r1b1kb1r/1p1n1pp1/p2pp2p/8/1q1Nn2B/1PN1Q3/P1P1BPPP/R4RK1 b kq - 1 12,e4c3 e3e6 f7e6 e2h5 g7g6 h5g6,2155,84,93,7227,doubleBishopMate long mate mateIn3 middlegame sacrifice,https://lichess.org/uqdKQ3v9/black#24,Sicilian_Defense Sicilian_Defense_Najdorf_Variation
EueBX,1k6/p1pQ4/bb2P3/1p4P1/8/2P3PB/PP2p2P/4Rq1K w - - 1 36,h3f1 e2f1q e1f1 a6b7 d7c6 b7c6 f1f3 c6f3,1958,81,94,10150,advancedPawn doubleBishopMate endgame mate mateIn4 promotion veryLong,https://lichess.org/9dwhNGPA#71,
Hp1pr,r2r2k1/1p3ppb/4p2p/Pqb1P3/1P3P2/1QB3P1/6BP/2R1R2K w - - 2 33,g2f1 b5f1 e1f1 h7e4 f1f3 e4f3,1917,86,95,13027,doubleBishopMate kingsideAttack long mate mateIn3 middlegame sacrifice,https://lichess.org/xVs8vXPK#65,
