PuzzleId,FEN,Moves,Rating,RatingDeviation,Popularity,NbPlays,Themes,GameUrl,OpeningTags
1c9gO,2RB1k1r/5pbp/qp1p1Qp1/4pN2/8/8/P3rPPP/5RK1 b - - 3 30,g7f6 d8e7,1935,76,94,5532,collinear discoveredCheck doubleCheck mate mateIn1 middlegame oneMove,https://lichess.org/4YKa6vGD/black#60,
2DF79,4r1r1/p5Pk/1p3p2/2pb4/4q3/1P2B1QP/P6K/4R1R1 w - - 5 35,e3d2 e4e2 g1g2 e2g2 g3g2 d5g2,2193,77,93,698,advantage collinear fork long middlegame,https://lichess.org/U2NgAFBQ#69,
2Kgtf,r1bqr1k1/p1p2pp1/1p3n1p/3Nb3/7B/P7/1P3PPP/R2QKBNR w KQ - 0 13,h4f6 e5c3,2000,76,96,12121,collinear discoveredCheck doubleCheck epauletteMate mate mateIn1 oneMove opening pillsburysMate,https://lichess.org/kU5NZsrF#25,Queens_Gambit_Declined Queens_Gambit_Declined_Harrwitz_Attack
5AvG6,4rr1k/1bp4p/p2p1qpQ/1p3p2/3P1P2/1B6/P5PP/4RR1K b - - 4 22,f6d4 e1e7 b7g2 h1g2 d4e4 e7e4,1921,74,95,5198,collinear collinearMove crushing defensiveMove long master masterVsMaster middlegame,https://lichess.org/AAC9UtOE/black#44,
5WxKh,r3kr2/p1p3pp/2p5/2b1q3/6b1/3P4/PPP2PPP/RNBQ1RK1 w q - 1 12,d1g4 f8f2 b1d2 f2f4 g1h1 f4g4,2110,76,95,5056,advantage collinear discoveredAttack discoveredCheck kingsideAttack long middlegame,https://lichess.org/f53GZfd7#23,Italian_Game Italian_Game_Two_Knights_Defense
5gqLh,8/7p/3R1pk1/8/6PP/1p6/1r1pKP2/8 w - - 0 41,d6d2 b2a2 e2e3 b3b2 d2b2 a2b2,2119,77,95,997,advancedPawn collinear crushing endgame long rookEndgame,https://lichess.org/9C3FdwMV#81,
70iL2,4r1k1/1p1r3p/p1p3p1/2Pp4/PP1QP1qP/6P1/6K1/3RR3 w - - 1 32,e4d5 e8e2 e1e2 g4e2 g2g1 d7d5 d4d5 c6d5,1959,74,97,410,collinear crushing endgame veryLong,https://lichess.org/trc3gkGu#63,
7z5Sn,1r3r2/ppq5/2pP2k1/3p1ppp/3P4/P2QPR1P/6P1/5RK1 b - - 0 32,c7d6 f3f5 g6h6 f5f7 f8f7 f1f7,1972,85,91,35,collinear crushing endgame long,https://lichess.org/WYr76L9Z/black#64,
86Czn,r2r3k/1pqn1R1p/p5pB/3Q4/3p4/8/P1P3PP/6K1 b - - 5 24,d7e5 h6g7 h8g8 f7d7 e5f7 d5f7,2139,90,81,81,collinear discoveredAttack discoveredCheck long mate mateIn3 middlegame,https://lichess.org/z4xI53GL/black#48,
8C7jh,3r1k2/pp3Pb1/2n1pN2/2r1Pn2/5PQ1/2q5/P1B5/R1B2K1R b - - 1 23,c3c2 h1h8 g7h8 g4g8 f8e7 g8e8 d8e8 f7e8q,1915,75,94,11923,advancedPawn collinear exposedKing fork mate mateIn4 middlegame promotion sacrifice veryLong,https://lichess.org/bgiBIZV9/black#46,
