PuzzleId,FEN,Moves,Rating,RatingDeviation,Popularity,NbPlays,Themes,GameUrl,OpeningTags
1iAgR,1r6/p7/6kp/5pq1/1B1Qp3/P2p2N1/2rR1P2/2K4R w - - 0 32,c1d1 g5d2 b4d2 b8b1 d2c1 b1c1,2383,82,90,552,blindSwineMate exposedKing long mate mateIn3 middlegame sacrifice,https://lichess.org/rUjzEDLY#63,
2MR77,8/7k/4Ppr1/pp1r4/2p4K/P1P5/2P1R3/4R3 w - - 0 37,e6e7 d5g5 e7e8q g6h6 e8h5 h6h5,2228,78,93,2788,blindSwineMate endgame long mate mateIn3 quietMove rookEndgame,https://lichess.org/TO2h0QUi#73,
3MIdt,r6r/5qbk/2bp1pRp/4pP2/1p6/4Q2R/PP2N1PP/6K1 b - - 1 31,a8a2 e3h6 g7h6 h3h6,2319,81,81,276,blindSwineMate mate mateIn2 middlegame sacrifice short,https://lichess.org/tjPocmu9/black#62,
4XBYm,5r2/pp2b2R/2p2r2/3ppbkR/8/2P1P3/PP1K1PP1/8 b - - 3 32,g5g4 h5h4 g4g5 f2f4 e5f4 e3f4 g5g6 h4h6,2293,83,91,2160,blindSwineMate endgame mate mateIn4 veryLong,https://lichess.org/3MmfgRHR/black#64,
538aI,2r5/p1r2qpk/1p3p1p/3N1P2/3Pn1Q1/6P1/PP5R/1K5R b - - 0 29,f7d5 h2h6 h7g8 h6h8 g8f7 g4g7 f7g7 h1h7,2486,84,94,10532,attraction blindSwineMate mate mateIn4 middlegame sacrifice veryLong,https://lichess.org/WPHyOujX/black#58,
5Lb2o,1k5r/p1p2R2/1p1p2p1/2PBp2r/4Pbq1/P1QP1R2/2P3P1/6K1 w - - 1 28,c5b6 h5h1 g1f2 g4g2 f2g2 h8h2,2266,79,92,1854,attraction blindSwineMate kingsideAttack long mate mateIn3 middlegame operaMate sacrifice,https://lichess.org/bl9XJYVN#55,
5N88z,1r5n/Qpkb4/pRr1p1p1/2P2p2/8/3B4/3q1PPP/1R4K1 b - - 5 29,d2d3 a7b8 c7b8 b6b7 b8c8 b7b8 c8c7 b1b7,2347,82,94,6594,attraction blindSwineMate mate mateIn4 middlegame sacrifice veryLong,https://lichess.org/FGTrSwT4/black#58,
5NQaY,2kr3r/R1pp1p2/1p2p2p/4P1p1/1n1P4/R4P1P/2P2P1K/5B2 b - - 1 26,c8b8 f1b5 b4c6 b5c6 d7c6 a7a8 b8b7 a3a7,2327,79,93,4553,blindSwineMate endgame mate mateIn4 queensideAttack veryLong,https://lichess.org/greNhpJO/black#52,
6SwiS,3r4/2q3k1/Qbp1pppR/8/1P2PPP1/P2r1BK1/8/5R2 w - - 2 35,f1h1 c7f4 g3f4 b6c7 e4e5 c7e5 f4e4 d8d4,2218,80,78,110,attraction blindSwineMate mate mateIn4 middlegame operaMate sacrifice veryLong,https://lichess.org/g0B6Kiy0#69,
9BeDE,3r4/8/2p2p1p/R1k5/2Pr4/3p2P1/1K5P/3R4 b - - 0 35,c5c4 d1c1 c4b4 c1a1 d3d2 a1a4,2276,80,94,8637,blindSwineMate endgame long mate mateIn3 quietMove rookEndgame,https://lichess.org/6qqrWwrl/black#70,
9ppB9,7r/1pr4P/2p2k1R/p1Pp4/3Pp3/1P2Kp2/P7/6R1 b - - 4 42,f6f5 h6g6 f3f2 g1g5,2327,77,93,3928,blindSwineMate endgame mate mateIn2 rookEndgame short,https://lichess.org/bsOtIEWO/black#84,
Ae4me,7R/2R5/p3K1k1/1b4p1/4p3/2P5/2r3r1/8 b - - 1 44,e4e3 h8h7 b5c4 e6e5 c4f7 c7f7 e3e2 f7g7,2321,105,90,4296,blindSwineMate defensiveMove endgame mate mateIn4 quietMove veryLong,https://lichess.org/xsb1bBdJ/black#88,
D0gEv,1r3r2/1bR5/3k4/p2pq3/Pp5p/3QP2P/1PR3P1/6K1 b - - 3 28,f8c8 d3a6 b7a6 c2c6,2376,77,93,2959,blindSwineMate mate mateIn2 middlegame sacrifice short,https://lichess.org/zO0po8B5/black#56,
EHzus,3r4/4k1p1/p3pp2/P6p/1P2KP1P/2P1R1P1/5r2/2R5 w - - 9 41,e3f3 f6f5 e4e3 f2d2 c3c4 d8d3,2207,84,91,141,blindSwineMate endgame long mate mateIn3 quietMove rookEndgame,https://lichess.org/YyxkhsGA#81,
EMJpQ,5k2/3b1pr1/4p2B/4P3/1p1P2P1/2n2R1P/2r5/5RK1 b - - 5 39,b4b3 f3f7 f8e8 f7f8 e8e7 h6g5 g7g5 f1f7,2203,93,91,581,blindSwineMate mate mateIn4 middlegame pin sacrifice veryLong,https://lichess.org/7ll7tfSs/black#78,
Emxkb,5k2/R7/1p1Kp3/6R1/1Pbp4/5r2/8/8 b - - 0 43,d4d3 a7a8 f8f7 g5g8 d3d2 a8f8,2373,260,37,8,blindSwineMate endgame long mate mateIn3 quietMove,https://lichess.org/VA4HQ8vF/black#86,
EwNqG,8/7R/1R2k3/8/8/3pKp2/r3b3/8 b - - 1 43,e6d5 h7h5 d5c4 b6b5 d3d2 h5c5,2455,102,90,1141,blindSwineMate endgame long master mate mateIn3 quietMove,https://lichess.org/V4ngWf2y/black#86,
GkQI8,2r5/pp4k1/2r2p1R/4pK2/3b2P1/1P6/P7/7R b - - 4 36,c8c7 h6h8 e5e4 h1h7,2365,78,91,1441,blindSwineMate clearance endgame mate mateIn2 quietMove short,https://lichess.org/SBy7Hk9s/black#72,
GvEgH,8/8/1R6/p4K1k/7r/8/PP1rb3/6R1 b - - 1 36,h4b4 g1g5 h5h4 b6h6 e2h5 h6h5,2289,84,90,703,blindSwineMate endgame long mate mateIn3,https://lichess.org/GsqNsPjp/black#72,
HhTij,6k1/R5p1/2B2b2/7p/1PP4P/3R2PK/P3rr2/8 w - - 1 34,g3g4 f2h2 h3g3 f6e5 g3f3 h2f2,2237,80,94,1448,blindSwineMate endgame long mate mateIn3 pillsburysMate,https://lichess.org/ITgG219b#67,
IZu5I,8/1p4k1/2P3rp/3p1K2/3P3r/2R1P3/8/5R2 w - - 4 33,c6b7 g6f6 f5e5 h4h5 f1f5 h5f5,2259,82,88,465,blindSwineMate endgame long mate mateIn3 rookEndgame,https://lichess.org/jriNGQyX#65,
JY2Ik,8/4R3/8/4K1pk/1R2p2p/7b/6r1/8 b - - 7 52,e4e3 e7h7 h5g6 b4b7 h3d7 b7d7 e3e2 d7g7,2330,81,91,1150,blindSwineMate endgame mate mateIn4 quietMove veryLong,https://lichess.org/voXWN1wK/black#104,
L5Y1R,8/2R3k1/8/1p2r1pR/1P2p1K1/6P1/4rp2/8 b - - 1 51,g7g6 c7h7 e4e3 h5h6,2271,78,95,3426,blindSwineMate endgame mate mateIn2 quietMove rookEndgame short,https://lichess.org/4aMGmvpr/black#102,
L63xS,8/1p2k3/r1r2p1p/1K1pP3/1P3P1R/p3P3/P6R/8 w - - 0 38,e5f6 e7d6 e3e4 c6b6,2217,75,94,3399,blindSwineMate defensiveMove endgame mate mateIn2 rookEndgame short,https://lichess.org/UQnSr4M5#75,
LJuyy,6rr/5pk1/1pb1p1p1/p2pP2p/3P4/1PPQ1RR1/2B2PK1/2q5 b - - 3 33,h5h4 d3g6 f7g6 g3g6 g7h7 f3f7 g8g7 f7g7,2364,76,91,3763,blindSwineMate mate mateIn4 middlegame sacrifice veryLong,https://lichess.org/nrrNbp7l/black#66,
LZlZF,r3r3/p2R2pp/1pk1p1n1/2N5/1P6/2P1P3/P6P/3R2K1 b - - 1 22,b6c5 a2a4 c5b4 c3b4 e6e5 d1d6,2333,87,88,127,blindSwineMate endgame long mate mateIn3 quietMove,https://lichess.org/IaKd2uqz/black#44,
OmkMa,2r3k1/p5p1/1p1p1r2/2q1pPQ1/2p1P3/P1P4R/1n2K1B1/7R b - - 2 31,b2d3 h3h8 g8f7 g5g7 f7g7 h1h7,2204,78,92,1761,attraction blindSwineMate kingsideAttack long mate mateIn3 middlegame sacrifice,https://lichess.org/RJsezXgR/black#62,
PQecv,1r6/2p1R2R/2p2p2/3p1k2/n2b1P2/6PK/7P/8 b - - 4 33,a4c5 h7h5 f5g6 e7h7 f6f5 h5h6,2317,88,93,3028,blindSwineMate clearance endgame long mate mateIn3,https://lichess.org/pZxUMjnv/black#66,
PTrPp,3r4/3P1r2/p2R3p/3R1pb1/5k2/4p2P/PP2K1P1/8 b - - 1 39,f4e4 d5d4 e4e5 e2f3 e3e2 d4d5,2421,86,79,380,blindSwineMate endgame long mate mateIn3,https://lichess.org/PfYTPRHs/black#78,
RFoe8,1rr5/1p1Rk2p/5p2/pN1Rp3/n7/2P5/6PP/6K1 b - - 1 30,e7e6 g2g4 c8c6 b5c7 c6c7 d5d6,2202,78,93,4124,blindSwineMate endgame long mate mateIn3 quietMove sacrifice,https://lichess.org/FqgJV5wU/black#60,
RZp3i,8/p2p3r/1p1p2k1/5n2/2RPQ3/5PP1/P4r1P/7K w - - 1 33,g3g4 f2h2 h1g1 h2h1 g1g2 h7h2,2269,82,95,2134,blindSwineMate endgame long mate mateIn3,https://lichess.org/VWcKrQzu#65,
SLIEw,8/K6R/1P3kp1/p7/1r4pP/4R3/2r5/8 b - - 9 56,c2b2 e3e7 g6g5 h4h5 g4g3 h7f7,2387,84,79,799,blindSwineMate endgame long mate mateIn3 quietMove rookEndgame,https://lichess.org/E428fAdu/black#112,
T3gdd,3r3r/p4pk1/6p1/2p1N1q1/2Pp4/2bQ3P/P5R1/1B3RK1 b - - 0 31,g5e5 d3g6 f7g6 g2g6 g7h7 f1f7 e5g7 f7g7,2400,81,86,434,blindSwineMate mate mateIn4 middlegame sacrifice veryLong,https://lichess.org/JzszL95r/black#62,
UKG95,2K5/R3P3/1kp5/8/R7/8/p2r1r2/8 b - - 12 77,f2e2 a4a5 c6c5 a7a6,2327,98,89,93,blindSwineMate endgame mate mateIn2 rookEndgame short,https://lichess.org/IClDAbLy/black#154,
XD0vz,3r4/5rbk/p3p1Rp/1p1bP3/2pP3q/P6R/3Q1PPP/6K1 b - - 8 30,h4e4 d2h6 g7h6 h3h6,2218,81,79,171,blindSwineMate mate mateIn2 middlegame sacrifice short,https://lichess.org/e0n5MhHa/black#60,
Yvg2b,8/5p2/6pk/p1p2qRn/1pPr1P1Q/1P1P3R/P3r3/1K6 b - - 3 47,f5f4 h4h5 g6h5 h3h5,2210,84,94,8318,blindSwineMate mate mateIn2 middlegame sacrifice short,https://lichess.org/OO1Bpwdr/black#94,
ZUFRJ,r5k1/1p2n1bp/r2pPn2/qNp2ppP/2P1p3/1P2P3/1BQ1BPP1/1K1R3R w - - 1 22,h5h6 a5a1 b2a1 a6a1 b1b2 f6d5 h6g7 a8a2,2352,93,88,1944,blindSwineMate discoveredAttack discoveredCheck exposedKing mate mateIn4 middlegame queensideAttack sacrifice veryLong,https://lichess.org/0o9LTSvM#43,
aQIqm,4r3/8/p7/Pp1p1k1R/1PpPrp2/2P1PR2/5K2/8 b - - 1 50,f5g4 f3h3 f4e3 f2g2 e3e2 h3h4,2240,79,95,1712,blindSwineMate defensiveMove endgame long mate mateIn3 quietMove rookEndgame,https://lichess.org/n1pvpBp8/black#100,
b7Yts,8/RP6/P6k/R4p2/7r/8/6Kr/8 w - - 11 51,g2g3 h6g5 a5f5 g5f5 b7b8q h4h3,2285,78,92,1891,blindSwineMate endgame long mate mateIn3 rookEndgame,https://lichess.org/o0d5lzmH#101,
bJCi9,7r/p7/1p1k2r1/3p1p2/3P1P1p/2R1pKP1/PP5P/2R5 b - - 1 36,g6e6 c3c7 e3e2 c1c6,2254,81,64,142,blindSwineMate clearance endgame mate mateIn2 rookEndgame short,https://lichess.org/UBIiKv3S/black#72,
cYlJq,8/R1Rk4/4p3/1p6/3Pn1rp/4Br2/6P1/6K1 b - - 0 44,d7d6 c7d7 d6c6 d4d5 e6d5 a7c7,2224,78,95,3897,blindSwineMate endgame long mate mateIn3 pillsburysMate,https://lichess.org/eKiO9T2S/black#88,
dcu8Y,4r3/2p1P2p/pr1kRnp1/2N2p2/P4P2/2KP2PP/8/4R3 b - - 2 37,d6c5 d3d4 c5d5 e1e5,2284,85,89,138,blindSwineMate endgame mate mateIn2 short,https://lichess.org/NH5Me2qQ/black#74,
ehTy7,3r4/p6k/1p2R1p1/3P1P1p/2rbP3/2p1BK2/P6R/8 b - - 0 33,d4e3 e6g6 c3c2 h2h5 e3h6 h5h6,2294,77,93,9504,blindSwineMate capturingDefender endgame long mate mateIn3,https://lichess.org/ghWJnIpj/black#66,
