PuzzleId,FEN,Moves,Rating,RatingDeviation,Popularity,NbPlays,Themes,GameUrl,OpeningTags
3ZWfq,2rq1rk1/4bbpp/p1n1pp2/1ppp4/3P1P1N/2P1P2Q/PP3RPP/RBB3K1 b - - 0 19,c5d4 b1h7 g8h7 h4g6 h7g6 g2g4 f8h8 f4f5 e6f5 g4f5 g6g5 e3d4,2909,107,96,1709,balestraMate discoveredAttack discoveredCheck kingsideAttack mate mateIn5 middlegame morphysMate quietMove sacrifice veryLong,https://lichess.org/LDivZOfW/black#38,
72HF0,6r1/k2n1p1p/p2B4/N5Kb/2Q5/2N1r2P/PPP3P1/6b1 w - - 1 32,g5h5 e3h3 g2h3 d7f6 h5h4 g1f2 d6g3 f2g3,2527,83,92,2447,mate mateIn4 middlegame morphysMate sacrifice veryLong,https://lichess.org/tqxtY4pc#63,
8PASJ,8/6Rp/p5p1/5kP1/P3bP2/7P/2r1n3/Q5K1 w - - 3 37,g1h2 e2d4 h2g1 d4f3 g1f1 e4d3,2505,80,92,6685,discoveredAttack discoveredCheck endgame long mate mateIn3 morphysMate,https://lichess.org/M8ScjjCx#73,
CuSir,6k1/Q5b1/3p2p1/1PnP3p/2pp1P2/P2P2Pb/1N3K2/R1B4r w - - 1 30,b2c4 c5d3 f2f3 h1f1 f3e2 f1f2 e2d1 h3g4,2594,87,93,763,mate mateIn4 middlegame morphysMate veryLong,https://lichess.org/ywb9d82o#59,
Eyq30,r3n2r/pN3pp1/1bR1k2p/1B1pP3/5nP1/B6P/P7/7K b - - 1 31,e6d7 e5e6 f7e6 c6c2,2650,100,93,2259,discoveredAttack discoveredCheck mate mateIn2 middlegame morphysMate short,https://lichess.org/vXYmkPQq/black#62,
Gxa3h,r7/2B5/p1b4p/1pknR3/4p3/1PP5/P2P1r1P/2K3R1 b - - 0 35,a8c8 d2d4 e4d3 b3b4 c5c4 e5e4 c4c3 c7e5,2676,93,91,1105,mate mateIn4 middlegame morphysMate pin sacrifice veryLong,https://lichess.org/iuU48iBi/black#70,
LLpwk,5k1r/p5r1/5p2/QbbN4/3nR3/8/PP3PKP/8 w - - 3 32,g2h1 h8h2 h1h2 d4f3 h2h3 b5f1,2599,109,91,3772,attraction long mate mateIn3 middlegame morphysMate sacrifice,https://lichess.org/kSuvRth3#63,
OfErM,2R5/p6p/5pk1/6p1/4b3/P1Nn3P/r4bP1/2BR2K1 w - - 0 35,g1h2 f2g3 h2h1 d3f2 h1g1 f2h3 g2h3 g3h2 g1f1 e4g2 f1e1 h2g3,2595,90,71,220,fork master mate mateIn5 middlegame morphysMate sacrifice veryLong,https://lichess.org/WRBjThHL#69,
QgvqD,6rk/p1b3q1/2p2r2/1p1pP3/6b1/2PB3P/PP1Q1P2/RN2R1K1 w - - 0 23,e5f6 g4e2 f6g7 g8g7 d3g6 g7g6 d2g5 g6g5 g1h1 e2f3,2545,84,94,5134,discoveredAttack discoveredCheck kingsideAttack mate mateIn5 middlegame morphysMate sacrifice veryLong,https://lichess.org/qJHmgf7N#45,
Qleu3,6r1/ppp2p1k/3p1Pb1/2b1p2p/4P1qP/3P1N2/PPP1QP2/R4RK1 w - - 1 22,g1h1 g4h3 f3h2 h3g2 h1g2 g6e4 g2h3 e4g2,2540,87,94,2438,attraction discoveredCheck doubleCheck exposedKing kingsideAttack mate mateIn4 middlegame morphysMate sacrifice veryLong,https://lichess.org/b2ssmRWg#43,
