PuzzleId,FEN,Moves,Rating,RatingDeviation,Popularity,NbPlays,Themes,GameUrl,OpeningTags
00LRq,1k6/1p1q4/P2p3p/1NpPpn1Q/5b2/2P3r1/1P2B1P1/R6K b - - 3 28,g3g7 a6a7 b8a8 b5c7 d7c7 h5e8 c7b8 a7b8q,2077,86,92,1764,advancedPawn discoveredCheck doubleCheck mate mateIn4 middlegame promotion queensideAttack sacrifice veryLong,https://lichess.org/i9yxFCW9/black#56,
00lex,8/8/1p6/p1p2kPp/P6P/5K2/8/8 b - - 2 43,b6b5 a4b5 a5a4 b5b6 a4a3 b6b7 a3a2 b7b8q a2a1q b8c8 f5g6 c8g8,2184,76,100,251,advancedPawn crushing endgame pawnEndgame promotion veryLong,https://lichess.org/IQdBiegF/black#86,
00zrq,7R/6P1/p3p2P/1p2k3/4p3/2Pp4/r5r1/3R3K b - - 2 40,e4e3 g7g8q g2g8 h8g8 e3e2 d1e1,2071,75,82,224,advancedPawn crushing endgame long promotion,https://lichess.org/KXvGlWhK/black#80,
019uR,8/4r2k/6p1/8/4qP1p/1P2pR1P/P3Q1PK/8 w - - 0 49,g2g4 e4f3 e2f3 e3e2 f3c3 e2e1q c3e1 e7e1,1948,78,93,790,advancedPawn crushing endgame promotion sacrifice veryLong,https://lichess.org/bDHhoBNV#97,
01Qs6,6k1/1N3ppp/p1PK4/8/4p3/7P/8/1r6 b - - 0 43,e4e3 c6c7 b1d1 d6c6 h7h6 c7c8q,1942,77,93,504,advancedPawn advantage defensiveMove endgame long promotion,https://lichess.org/PobTSlWC/black#86,
01WwV,8/8/8/3KPk2/p7/1pP5/1P6/8 w - - 0 45,d5d6 a4a3 e5e6 a3b2 e6e7 b2b1q,1926,75,96,453,advancedPawn crushing endgame long pawnEndgame promotion,https://lichess.org/D9oY4dkR#89,
027TT,4r1k1/bb2rpp1/p2Pq2p/1p6/3P4/1P4P1/P1NQRP1P/4R1K1 b - - 0 24,e6e2 e1e2 e7e2 d6d7 e2d2 d7e8q,2030,78,92,5756,advancedPawn advantage long middlegame promotion,https://lichess.org/Ml95zlD3/black#48,
02Bzk,8/8/8/8/2n4P/2K3P1/p1N5/1k6 w - - 1 63,h4h5 c4e3 c2e3 a2a1q,1920,75,95,4388,advancedPawn crushing deflection endgame knightEndgame promotion short,https://lichess.org/XytHN4nr#125,
02Fag,2N5/P1p4p/1p3k2/1P1p1p1p/3Pr3/6n1/5K2/8 b - - 4 54,g3h1 f2f3 h1g3 a7a8q,2171,77,84,103,advancedPawn advantage defensiveMove endgame promotion short,https://lichess.org/ZdscDP5J/black#108,
02LVy,8/8/8/1k6/1p2K3/2p5/1N6/8 w - - 0 69,b2d3 b4b3 e4d4 b3b2 d4c3 b2b1q,2067,76,88,179,advancedPawn crushing endgame knightEndgame long promotion,https://lichess.org/XehZnxRT#137,
