PuzzleId,FEN,Moves,Rating,RatingDeviation,Popularity,NbPlays,Themes,GameUrl,OpeningTags
063qZ,r3k2r/pp1n3p/2p1B1p1/4q1B1/3bN3/7P/P1P3P1/4RR1K b kq - 0 23,h8f8 e4d6 e5d6 e6f7,2305,78,96,988,discoveredCheck doubleCheck mate mateIn2 middlegame pillsburysMate sacrifice short,https://lichess.org/qYdIBPov/black#46,
0EKAK,6kq/p1r3b1/1p2p3/3bP1B1/3nB1Q1/P7/1P4P1/5RK1 b - - 1 25,g7e5 g5e7 e5g7 f1f8,2292,79,85,167,discoveredAttack discoveredCheck mate mateIn2 middlegame operaMate pillsburysMate pin short,https://lichess.org/LTpPMtnu/black#50,
0FALL,6k1/2q2pbp/B1Np2p1/n2P4/4Q3/r3B2P/1r3PP1/4R1K1 b - - 2 28,a5c6 e4e8 g7f8 e8f8 g8f8 e3h6 f8g8 e1e8,2400,86,91,1256,attraction master mate mateIn4 middlegame pillsburysMate sacrifice veryLong,https://lichess.org/svpnwPaB/black#56,
0HLAQ,3r1rk1/pbp1qppp/1p2p3/4b3/2PB2Q1/5P1N/PP2KP1P/3R2R1 b - - 6 19,e5f6 g4g7 f6g7 g1g7 g8h8 g7g8 h8g8 d1g1 e7g5 g1g5,2288,77,93,9901,attraction discoveredCheck doubleCheck kingsideAttack mate mateIn5 middlegame pillsburysMate sacrifice veryLong,https://lichess.org/KMfVAThD/black#38,Indian_Defense Indian_Defense_Other_variations
0OeXJ,5rk1/5ppp/3Q1b2/3BN3/PP2Pn2/7r/2q2PP1/R3R1K1 w - - 0 22,e5f7 c2f2 g1f2 f6d4 e1e3 d4e3 f2e1 h3h1,2328,79,91,3909,attraction fork mate mateIn4 middlegame pillsburysMate sacrifice veryLong,https://lichess.org/zWErijB2#43,
0Wm35,8/2p3Qp/4b3/Nkp5/5P2/PPKP2PP/4r1r1/8 w - - 3 45,a3a4 b5a6 b3b4 e2c2,2264,77,87,102,defensiveMove endgame mate mateIn2 pillsburysMate short,https://lichess.org/TnsTFAAW#89,
0aGU4,1rbr2k1/p1q2pbp/1p4p1/2n3B1/3p2P1/1N5P/PPB1QP2/2R1R1K1 b - - 1 25,d8d5 e2e8 g7f8 e8f8 g8f8 g5h6 f8g8 e1e8,2202,75,93,2329,attraction kingsideAttack mate mateIn4 middlegame pillsburysMate sacrifice veryLong,https://lichess.org/78b8PJSQ/black#50,
0aUfR,2k3rQ/1p3p2/p1b1p3/8/3P4/3B2q1/PP6/R2R1K2 w - - 4 29,h8e5 g3g1 f1e2 g8g2,2228,77,94,936,mate mateIn2 middlegame pillsburysMate short,https://lichess.org/gvcZRRUI#57,
0uNkY,1r6/p3r3/1p3R2/4p1pk/3p4/1P1B4/5PPP/6K1 b - - 0 41,e7c7 g2g4 h5h4 f6h6 h4g4 h2h3 g4f3 h6f6,2232,92,91,382,endgame mate mateIn4 pillsburysMate veryLong,https://lichess.org/1cOX0B6f/black#82,
11YRi,3r2k1/p4ppp/2p1b3/2Q1p1bP/1p2P1P1/5P2/qPP1N3/1NK2B1R w - - 1 19,f3f4 g5f4 e2f4 a2b1 c1b1 d8d1,2339,81,83,124,attraction long mate mateIn3 middlegame pillsburysMate queensideAttack sacrifice,https://lichess.org/hU9w3wZp#37,
1A8Xe,8/2R4R/6p1/6kp/7n/1B3P1P/P3rb1K/8 w - - 3 36,c7c2 f2g3 h2g1 e2e1,2215,75,92,5423,discoveredCheck doubleCheck endgame mate mateIn2 pillsburysMate short,https://lichess.org/N2KSOWNs#71,
