PuzzleId,FEN,Moves,Rating,RatingDeviation,Popularity,NbPlays,Themes,GameUrl,OpeningTags
01Qdr,6k1/pp4p1/7p/1PPp4/P2b2rq/5rN1/6PP/3QR2K w - - 0 30,d1f3 h4h2 h1h2 g4h4,1662,77,94,4374,attraction endgame mate mateIn2 pillsburysMate sacrifice short,https://lichess.org/HyDaLl1q#59,
01faz,3nrr1k/1ppR2p1/p6p/6NQ/2B2p1P/1P6/P1PK1PP1/q6R b - - 2 22,a1h1 h5h6 g7h6 d7h7,1804,78,91,1931,kingsideAttack mate mateIn2 middlegame pillsburysMate sacrifice short,https://lichess.org/VaOgGVYf/black#44,
01g9c,r4rk1/ppq3pp/8/3pn1B1/8/3B1N1b/PP2NKPb/2RQR3 w - - 0 19,c1c7 e5g4 f2f1 f8f3,1811,76,96,2286,deflection mate mateIn2 middlegame pillsburysMate pin short,https://lichess.org/3lzZihNd#37,
01h56,r3n3/2q1b1kp/3p2p1/2n2N2/2B1P3/8/1Pp2B2/1NKR3R b - - 1 29,g7h8 h1h7 h8h7 d1h1 e7h4 h1h4,1771,77,94,3522,attraction long master masterVsMaster mate mateIn3 middlegame pillsburysMate sacrifice,https://lichess.org/uaj4IOa9/black#58,
02LtX,r3k2r/ppQ1n1p1/1p1R4/6p1/8/P3qP1b/BPP4P/5R1K b kq - 2 22,h3f1 c7d7 e8f8 d7d8 a8d8 d6d8,1822,78,95,16375,exposedKing long mate mateIn3 middlegame pillsburysMate sacrifice,https://lichess.org/2KqyOx6N/black#44,
03dvV,2bq4/5Brk/r3P2b/3p1p2/2pP1P2/1pP3RQ/1P4P1/1R4K1 b - - 0 39,c8e6 h3h6 h7h6 g3h3 d8h4 h3h4,1868,98,71,38,attraction exposedKing long master mate mateIn3 middlegame pillsburysMate sacrifice,https://lichess.org/upVkWCS8/black#78,
03x8Z,8/3R4/1R4p1/2k2p2/7P/1P1P2K1/1PPb2P1/5r2 w - - 7 36,b6g6 d2f4 g3h3 f1h1,1693,79,95,18018,endgame mate mateIn2 pillsburysMate short,https://lichess.org/qJSyJZR0#71,
03ySM,2r3k1/5pp1/Qq2b2p/3p4/3P4/3B3P/1P3PP1/4R1K1 b - - 0 26,b6d4 a6c8 e6c8 e1e8,1797,81,92,765,endgame mate mateIn2 pillsburysMate sacrifice short,https://lichess.org/uhKyxEt2/black#52,
05CzU,r1b3k1/p2p1R1p/1p4pB/1P6/2Bbq3/8/P5PP/2R4K b - - 0 27,c8b7 f7f8,1839,114,80,145,discoveredCheck doubleCheck mate mateIn1 middlegame oneMove operaMate pillsburysMate,https://lichess.org/vKLuf1YB/black#54,
05QFF,5r1k/4bp1p/pr5B/3nP3/1P6/P3R1RP/5PP1/6K1 b - - 2 30,d5e3 h6g7 h8g8 g7f6 e3g4 g3g4,1669,79,93,5192,discoveredAttack discoveredCheck endgame fork long mate mateIn3 pillsburysMate,https://lichess.org/J785za2N/black#60,
