PuzzleId,FEN,Moves,Rating,RatingDeviation,Popularity,NbPlays,Themes,GameUrl,OpeningTags
2cyCp,2kr1r2/ppp3pp/5n2/2b1q3/8/1BPbBQ1P/PP1N1PP1/R3K2R w KQ - 5 16,e1c1 e5c3 b2c3 c5a3,1918,178,41,29,bodenMate mate mateIn2 middlegame queensideAttack sacrifice short,https://lichess.org/izjdoK9u#31,Scandinavian_Defense Scandinavian_Defense_Mieses-Kotroc_Variation
35r3d,2kr1b1r/pp1np1pb/2p1Qn1p/3p3P/1q1P1BP1/3B3N/PPPN1P2/R3K2R b KQ - 0 13,b4d4 e6c6 b7c6 d3a6,2007,79,94,5347,bodenMate mate mateIn2 middlegame queensideAttack sacrifice short,https://lichess.org/pHsHRLKi/black#26,Caro-Kann_Defense Caro-Kann_Defense_Advance_Variation
5oUwm,r5kb/2qn1b1p/2p2ppB/1p3B2/p2P4/P1P2N2/2Q1RPPP/6K1 b - - 0 27,f7b3 c2b3 a4b3 f5e6,1922,82,94,41058,bodenMate mate mateIn2 middlegame sacrifice short,https://lichess.org/5Y3sdAox/black#54,
70NxC,rn2kb1r/pp3pp1/4pn1p/q2p1b2/3P1B2/2P2P2/PP1NQ1PP/2KR1BNR w kq - 2 10,g2g4 a5c3 b2c3 f8a3,1933,78,94,6349,bodenMate mate mateIn2 opening queensideAttack sacrifice short,https://lichess.org/TgX4CnXu#19,Indian_Defense Indian_Defense_Other_variations
822iW,7r/ppkb2pp/3q1p1b/3p1P2/4r1Q1/P1BP2P1/1P2B2P/R2KR3 w - - 1 20,d3e4 d7a4 b2b3 a4b3,2132,80,93,7282,bodenMate mate mateIn2 middlegame short,https://lichess.org/L3eZxA6I#39,
8fuUj,4kbr1/1b1n1p2/2n1p3/3pP3/1PpP3B/2q2N2/Q4PPP/R2B2K1 b - - 2 25,c6d4 a2a8 b7a8 a1a8 d7b8 d1a4 d4c6 a4c6,2112,85,94,178203,bodenMate mate mateIn4 middlegame pin sacrifice veryLong,https://lichess.org/IG9esLpd/black#50,
BSFWR,r1bqrk2/p3p3/2p2bp1/1p2Q1Bp/3P2n1/PBN4P/1PP3P1/2K1RR2 b - - 0 18,g4e5 g5h6,2010,80,94,8300,bodenMate mate mateIn1 middlegame oneMove,https://lichess.org/GRVo3yIJ/black#36,Scandinavian_Defense Scandinavian_Defense_Other_variations
Dgamf,r2q3r/1ppbbpk1/3p1nn1/4P1B1/p2P4/2N3Q1/PPP1B1P1/2KR3R b - - 0 22,f6h7 g5h6 g7g8 g3g6 f7g6 e2c4 d6d5 c4d5 d7e6 d5e6,1961,81,94,2338,bodenMate deflection discoveredAttack mate mateIn5 middlegame sacrifice veryLong,https://lichess.org/6sjqGULZ/black#44,
EqesK,4r1k1/1qr1ppbp/3p2p1/pp1P2B1/2n1R1B1/P1P2Q2/1P3PPP/4R1K1 b - - 1 23,c4b2 f3f7 g8f7 g4e6 f7f8 e4f4 g7f6 g5h6,2073,83,94,16268,attraction bodenMate kingsideAttack mate mateIn4 middlegame pin sacrifice veryLong,https://lichess.org/PLBlLAFv/black#46,
JUY1q,r4rk1/p3bppp/1np2q2/3P1b2/7P/4B1P1/PP1NQPB1/2KR3R w - - 1 17,d5c6 f6c3 b2c3 e7a3,2198,85,95,6569,bodenMate mate mateIn2 middlegame queensideAttack sacrifice short,https://lichess.org/CrKOCPyv#33,Scotch_Game Scotch_Game_Mieses_Variation
