PuzzleId,FEN,Moves,Rating,RatingDeviation,Popularity,NbPlays,Themes,GameUrl,OpeningTags
Cz3ta,6k1/RR3N1p/4p3/4n1p1/5n2/5P2/2r2K1P/8 w - - 3 40,f2e1 f4g2 e1f1 g2e3 f1g1 e5f3 g1h1 c2h2,2505,102,96,2065,arabianMate endgame exposedKing master mate mateIn4 veryLong,https://lichess.org/s5PBHBrG#79,
NqvFO,6k1/1R5R/8/1p3p2/4nPp1/4P1P1/n2r3P/2K1N3 w - - 8 48,c1b1 a2c3 b1c1 c3e2 c1b1 e4c3 b1a1 d2a2,2586,89,94,9814,arabianMate endgame exposedKing master mate mateIn4 veryLong,https://lichess.org/TekeDUPj#95,
OvocR,3r3r/pp2bpk1/4qN2/6pP/1p1B3P/5R2/P1Q2P2/6RK b - - 0 32,d8d4 c2h7 h8h7 g1g5 g7h8 g5g8,2549,106,95,19870,arabianMate long mate mateIn3 middlegame pin sacrifice,https://lichess.org/BMuYR4HB/black#64,
W573Y,2r3k1/1p3p1p/1q2p1pB/p2nP1P1/4N2b/P4Q1P/1Pr5/R2R3K b - - 0 28,d5e3 f3f7 g8f7 d1d7 f7g8 e4f6 g8h8 d7h7,2538,94,91,5708,arabianMate attraction kingsideAttack mate mateIn4 middlegame sacrifice veryLong,https://lichess.org/Fcf7H1TX/black#56,
WHaGr,r2q3k/pp3r1p/5pR1/3ppQ1N/8/8/PPP5/2K4R b - - 0 27,h7g6 f5g6 f7h7 g6g7 h7g7 h5f6 g7h7 h1h7,2667,102,94,12765,arabianMate discoveredAttack discoveredCheck endgame exposedKing mate mateIn4 sacrifice veryLong,https://lichess.org/PzVgBMkR/black#54,
f0qUr,r4k2/pp2Qpr1/4b1p1/2pNP2p/5PP1/1P5P/q1PR4/2K4R b - - 1 27,f8g8 e7d8 a8d8 d5f6 g8h8 d2d8 g7g8 d8g8,2794,117,95,3729,arabianMate discoveredAttack kingsideAttack mate mateIn4 middlegame sacrifice veryLong,https://lichess.org/vPiHogvs/black#54,
i0yB3,6k1/p1q2pp1/4p1p1/3p4/1n1Pn1P1/4PN1P/PPrNQP2/1KR5 w - - 2 24,e2d1 c7a5 a2a3 a5a3 b2a3 e4c3 b1a1 c2a2,2520,85,95,10432,arabianMate fork mate mateIn4 middlegame sacrifice veryLong,https://lichess.org/eyrg3B92#47,
pGGb5,6k1/2R3b1/3N2p1/4pnNp/8/3rP3/r5PP/1R4K1 b - - 1 29,d3d2 b1b8 g7f8 b8f8 g8f8 g5h7 f8g8 h7f6 g8h8 c7h7,2635,101,95,23702,arabianMate attraction exposedKing mate mateIn5 middlegame sacrifice veryLong,https://lichess.org/WwJgR0Df/black#58,
sTUKG,r1b3k1/pp1n1rb1/1qnp2QB/6N1/3p4/2P5/PP1N1PP1/R3K2R b KQ - 2 16,f7e7 d2e4 d7f8 g6g7 e7g7 e4f6 g8h8 g5f7 g7f7 h6f8 c8h3 h1h3 f7h7 h3h7,2608,96,93,12390,arabianMate defensiveMove discoveredAttack discoveredCheck exposedKing kingsideAttack mate mateIn5 middlegame sacrifice veryLong,https://lichess.org/0OSpcvl7/black#32,Indian_Defense Indian_Defense_Other_variations
t194m,6r1/7R/2k5/1p2n2N/2p2N2/2P2r1P/PP1B1b1K/R7 w - - 7 38,f4e6 f2g1 a1g1 f3f2 h2h1 f2h2 h1h2 e5f3 h2h1 g8g1,2592,108,95,157735,arabianMate attraction clearance fork mate mateIn5 middlegame sacrifice veryLong,https://lichess.org/kaSiirf1#75,
zIOWV,r5k1/2qbb2r/3pppQ1/pnp4N/1p2P1P1/P2PR3/BPP2PP1/5RK1 b - - 5 22,g8h8 e3h3 d7e8 g6g7 h7g7 h5f6 e8h5 h3h5 g7h7 h5h7,2638,102,95,26792,arabianMate discoveredAttack discoveredCheck exposedKing kingsideAttack mate mateIn5 middlegame quietMove sacrifice veryLong,https://lichess.org/YnlFnFMq/black#44,
