PuzzleId,FEN,Moves,Rating,RatingDeviation,Popularity,NbPlays,Themes,GameUrl,OpeningTags
09frX,3r4/4R1b1/1R2Bp2/7k/4P1pN/P1r5/2n2P1P/2B3K1 w - - 2 23,e7g7 d8d1 g1g2 c2e1 g2f1 e1f3 f1e2 d1e1,1911,75,90,3859,discoveredAttack discoveredCheck hookMate mate mateIn4 middlegame veryLong,https://lichess.org/b8Twjxpo#45,
0ClVy,4r1k1/ppP3pp/2p3p1/4n1B1/B1P1p1P1/7r/PP3P1b/R2Q1R1K w - - 0 21,d1d7 h2f4 h1g1 e5f3 g1g2 h3h2,2028,81,88,3433,discoveredAttack discoveredCheck exposedKing hookMate long mate mateIn3 middlegame operaMate,https://lichess.org/X90THX5k#41,
0HNu4,2k4r/p4p2/2p5/3n2p1/6P1/3P1PK1/PP2r2P/RN5R w - - 0 26,b1c3 h8h3 g3h3 d5f4 h3g3 e2g2,2085,78,89,368,attraction endgame hookMate long mate mateIn3 sacrifice,https://lichess.org/e8YhCPMy#51,
0KuxT,3q1r2/1b1nbp1k/4p2p/3pP2Q/2pP1PPN/1pP5/1P6/rNKR3R b - - 0 25,f8g8 h5h6 h7h6 h4f5 h6g6 h1h6,2189,81,92,142290,attraction discoveredCheck doubleCheck hookMate long mate mateIn3 middlegame sacrifice,https://lichess.org/3XrMPwVW/black#50,
0kJRL,3r2k1/p1R1p3/2B4B/4Nb1p/6p1/6P1/PPn2P1P/6K1 w - - 3 30,c7e7 d8d1 g1g2 c2e1 g2f1 e1f3 f1e2 d1e1,1944,78,89,1274,discoveredAttack discoveredCheck hookMate mate mateIn4 middlegame pillsburysMate veryLong,https://lichess.org/PE9WtXxO#59,
1BoQy,1r3r2/1b1Rqpk1/p3pNpp/1p2P3/1n4P1/P4N2/1P2nPK1/1BQ2R2 b - - 4 26,e7d7 c1h6 g7h6 f1h1 h6g7 h1h7,1977,94,69,99,attraction hookMate long mate mateIn3 middlegame sacrifice,https://lichess.org/HB9OtZOp/black#52,
1FzF4,6k1/ppp3p1/1b2n1Np/4P1nP/8/q5P1/P2Q4/5R1K b - - 3 30,a3g3 d2d8 e6d8 f1f8 g8h7 f8h8,1964,74,96,1015,fork hookMate long mate mateIn3 middlegame sacrifice,https://lichess.org/qvb616Nb/black#60,
1LbEq,2R1N3/5pkp/6pb/p2bP3/5P2/P7/1r3P1P/6K1 b - - 2 30,g7f8 e8f6 f8e7 c8e8,1984,81,90,232,discoveredAttack endgame hookMate mate mateIn2 short,https://lichess.org/MDEtkqOP/black#60,
1XyHk,r2qr1k1/p4pb1/3p2p1/3P2N1/1pp2PPQ/2P4R/PP4P1/2K4R b - - 1 24,b4c3 h4h8 g7h8 h3h8 g8g7 h1h7 g7f6 h7f7,1953,76,96,3308,hookMate kingsideAttack mate mateIn4 middlegame sacrifice veryLong,https://lichess.org/zV29sZV4/black#48,
1kbbV,6k1/1R3p2/8/pB3bB1/Pn6/KPn5/2r3PP/R7 w - - 1 33,b7a7 c3b1 a1b1 c2a2,1987,82,90,1531,hookMate master mate mateIn2 middlegame sacrifice short,https://lichess.org/WXbKBQa6#65,
2B9EZ,7k/1p1n1prp/4p2Q/1P1pP1PN/p1r5/7R/P4qP1/1R5K b - - 6 31,g7g6 h6h7 h8h7 h5f6 h7g7 h3h7 g7f8 h7h8 g6g8 h8g8 f8e7 g8e8,1935,79,92,3577,attraction discoveredCheck doubleCheck epauletteMate hookMate kingsideAttack mate mateIn5 middlegame sacrifice veryLong,https://lichess.org/kWYipqqk/black#62,
2kPny,2r1kQ2/pR1bqp1N/4p1p1/3pP3/8/2R5/6PP/7K b - - 0 26,e7f8 h7f6 e8e7 b7d7,1902,77,95,3753,endgame hookMate mate mateIn2 short,https://lichess.org/KzdSpqs3/black#52,
2vexI,1b1r2k1/1p4p1/p5rp/P1PN4/2P1pP2/1Q3n1q/5P2/R1B2K1R w - - 0 27,h1h3 g6g1 f1e2 g1e1,2056,76,95,8477,hookMate mate mateIn2 middlegame short,https://lichess.org/Itqd6M5G#53,
327Vf,r2q1r2/p1n2pk1/2p2Npp/1p2PR2/2pP4/P1R1Q3/1P4PP/6K1 b - - 2 22,c7d5 e3h6 g7h6 c3h3 h6g7 h3h7,2013,83,91,2528,attraction hookMate long mate mateIn3 middlegame sacrifice,https://lichess.org/ZGPISb48/black#44,
3Awar,6rk/pQ4pp/6r1/5p2/4p2q/BP2PnPP/P1P2P1K/R4R2 w - - 1 23,h2g2 h4h3 g2h3 g6h6 h3g2 h6h2,1981,75,95,15989,attraction hookMate long mate mateIn3 middlegame sacrifice,https://lichess.org/RYjB2oO2#45,
3CiD1,r4r2/pbq1npk1/1p2pNp1/3pP3/6P1/5N2/PPPQ1PK1/R4R2 b - - 1 21,d5d4 d2h6 g7h6 f1h1 h6g7 h1h7,1924,75,94,19120,attraction hookMate long mate mateIn3 middlegame sacrifice,https://lichess.org/dhdi1CN9/black#42,
