PuzzleId,FEN,Moves,Rating,RatingDeviation,Popularity,NbPlays,Themes,GameUrl,OpeningTags
07R2h,3q2k1/1Q2rpb1/3Pn2p/2P3p1/8/P5P1/1P4BP/3R2K1 w - - 1 36,d6e7 d8d1 g2f1 g7d4 g1g2 e6f4 g3f4 d1g4 g2h1 g4g1,1953,76,97,1845,endgame hangingPiece mate mateIn5 veryLong,https://lichess.org/g7P5S6O1#71,
0A8qq,r2qkb1r/pp1n1B2/2pQ3p/4P1pn/6b1/2N2NP1/PPP5/R1B2RK1 b - - 4 15,e8f7 f3g5 f7g7 f1f7 g7g8 d6g6 h5g7 f7g7 f8g7 g6f7,2184,80,93,1350,clearance discoveredCheck doubleCheck exposedKing mate mateIn5 middlegame veryLong,https://lichess.org/2ZpEwe05/black#30,Vienna_Game Vienna_Game_Other_variations
0Acau,8/5p1k/1pQ4p/p2P2p1/Pb1B1n2/1B3P1P/6PK/4q3 b - - 6 34,f4e2 b3c2 h7g8 c6e8 b4f8 c2h7 g8h7 e8f7 f8g7 f7g7,2088,79,89,353,attraction deflection endgame fork mate mateIn5 sacrifice veryLong,https://lichess.org/Tb8liqCQ/black#68,
0C0Cp,3q1r1k/3Q2pp/4B3/4P3/3P3n/4b3/3N1P1P/5RK1 w - - 0 26,f2e3 d8g5 e6g4 g5e3 g1h1 f8f1 d2f1 e3e4 g4f3 e4f3 h1g1 f3g2,1955,76,89,406,deflection fork mate mateIn5 middlegame veryLong,https://lichess.org/JEtA2tgq#51,
0CYaa,2r2r1k/4b1pp/4Q3/q2pp1P1/1p1pP3/1P1P4/1PP2PK1/2B4R b - - 3 27,a5c7 h1h7 h8h7 g5g6 h7h8 e6h3 e7h4 h3h4 h8g8 h4h7,1910,76,95,11349,attraction kingsideAttack mate mateIn5 middlegame sacrifice veryLong,https://lichess.org/TNAz8scz/black#54,
0G1P5,r1bq1r2/pp1nb1pk/2n1pp2/2ppP1N1/3P3P/P1P5/1P1N1PP1/R1BQK2R b KQ - 1 11,f6g5 h4g5 h7g8 h1h8 g8h8 d1h5 h8g8 g5g6 d7f6 e5f6 f8f6 h5h7 g8f8 h7h8,2124,78,67,273,attraction discoveredAttack discoveredCheck mate mateIn5 opening sacrifice veryLong,https://lichess.org/HRRQDU3G/black#22,French_Defense French_Defense_Tarrasch_Variation
0Inzg,6rk/1Q4pp/5nrq/p4p2/1b1BpP2/4P1PP/PP1N3K/3R2R1 w - - 14 33,d2c4 f6g4 h2g2 h6h3 g2h3 g6h6 h3g2 h6h2 g2f1 h2f2,2017,80,88,1198,attraction mate mateIn5 middlegame pillsburysMate pin sacrifice veryLong,https://lichess.org/93uUcZ7r#65,
0JhHh,3RQ3/5pk1/5pp1/p6p/P7/1Br3KP/5PP1/6q1 w - - 8 35,f2f3 h5h4 g3h4 g1f2 g2g3 g6g5 h4h5 f2f3 g3g4 f3h3,1903,78,89,1677,attraction endgame mate mateIn5 veryLong,https://lichess.org/nt9DcRmB#69,
0M5Ln,2rk2r1/1R3p2/R1n1p3/3pP3/Q1pP1q1p/2P1nN1P/5BP1/6K1 w - - 8 27,a6c6 g8g2 g1h1 g2h2 f3h2 f4e4 h2f3 e4f3 h1g1 f3g2,2086,75,95,7658,fork mate mateIn5 middlegame sacrifice veryLong,https://lichess.org/2HCIEqX3#53,
0NyoS,2r3k1/pp4p1/4p1PR/q2pP1N1/1bnP2P1/2NQ4/Pr6/K1R5 b - - 0 23,b4c3 h6h8 g8h8 d3h3 h8g8 h3h7 g8f8 h7h8 f8e7 h8g7 e7e8 g7f7 e8d8 g5e6,2093,78,89,81,attraction deflection kingsideAttack mate mateIn5 middlegame sacrifice veryLong,https://lichess.org/TZS4QhjI/black#46,
0PbDU,6k1/1R3p2/1N1b2p1/1P1p1p2/3P2qp/2P3P1/1Q3P1P/6K1 w - - 0 29,b6d7 g4d1 g1g2 h4h3 g2h3 d1f1 h3h4 d6e7 d7f6 e7f6,2093,75,94,1796,attraction endgame mate mateIn5 veryLong,https://lichess.org/o8BDDxxy#57,
0TwfH,8/1Q5p/2p1Q1pk/4Ppq1/3Pp3/4P1br/6P1/2B2RK1 w - - 0 36,f1f5 h3h1 g1h1 g5h4 h1g1 h4h2 g1f1 h2h1 f1e2 h1e1,2013,75,97,2396,attraction mate mateIn5 middlegame sacrifice veryLong,https://lichess.org/0wviwDNX#71,
0UNli,2b2rk1/1pp2ppp/2qb4/7Q/2PB4/1P6/2P2PP1/5KR1 b - - 2 19,g7g6 h5h7 g8h7 g1h1 d6h2 h1h2 c8h3 h2h3 h7g8 h3h8,2105,81,91,2739,attraction mate mateIn5 middlegame operaMate sacrifice veryLong,https://lichess.org/yxq9muVA/black#38,Italian_Game Italian_Game_Two_Knights_Defense
0VrUm,r1bq1r2/pp1nb1pk/2n1pp2/3pP1N1/2pP3P/2P5/PP2QPP1/RNB1K2R b KQ - 1 12,f6g5 h4g5 h7g8 h1h8 g8h8 e2h5 h8g8 g5g6 d7f6 e5f6 f8f6 h5h7 g8f8 h7h8,2154,101,78,72,attraction discoveredAttack discoveredCheck mate mateIn5 opening sacrifice veryLong,https://lichess.org/1ORBGbT5/black#24,Sicilian_Defense Sicilian_Defense_Old_Sicilian
0f37X,6k1/8/6p1/3R1p2/6K1/3Q1P1P/P4qP1/4r3 w - - 0 38,g4g5 f2g3 g5f6 g3h4 f6g6 e1e6 g6f5 e6f6 f5e5 h4f4,2171,80,93,4860,endgame mate mateIn5 sacrifice triangleMate veryLong,https://lichess.org/1f0HMVt5#75,
0gccA,r1b1k1r1/1p3p1p/p1pp1Q2/8/3NqP1n/1P2N3/PBP3PP/4RRK1 w q - 1 19,e3f5 g8g2 g1h1 g2e2 d4f3 e4f3 f1f3 e2e1 f3f1 e1f1,2138,81,87,158,deflection discoveredAttack discoveredCheck kingsideAttack mate mateIn5 middlegame veryLong,https://lichess.org/awsM8pga#37,
0lr3Y,4rrk1/5ppp/3p4/1p1P1N2/p5Q1/3P3P/Pq4P1/5RK1 b - - 1 23,e8e2 f5h6 g8h8 h6f7 f8f7 g4c8 e2e8 c8e8 f7f8 f1f8,1983,108,60,71,backRankMate deflection endgame fork mate mateIn5 pin sacrifice veryLong,https://lichess.org/Vbw9xrD8/black#46,
0mmcU,8/4rp1k/2b1p1p1/1p1qP2P/2N4R/1P2QP2/r6P/2R3K1 b - - 0 29,b5c4 h5g6 h7g8 h4h8 g8h8 e3h6 h8g8 h6h7 g8f8 h7h8,1942,79,93,655,attraction discoveredCheck doubleCheck mate mateIn5 middlegame sacrifice veryLong,https://lichess.org/sAkMmAsH/black#58,
0wVZb,r2r3k/ppRbq1pp/8/3pNQ1P/3P4/8/P4PP1/2K4R b - - 0 25,a8c8 e5g6 h7g6 h5g6 h8g8 h1h8 g8h8 f5h5 h8g8 h5h7 g8f8 h7h8,2128,82,91,944,attraction discoveredAttack discoveredCheck kingsideAttack mate mateIn5 middlegame sacrifice veryLong,https://lichess.org/1hHOF9PG/black#50,
